video,frame,GPS_speed,OBD_speed,accX,accY,accZ,gyroX,gyroY,gyroZ,heading_angle,latitude,longitude,pitch,roll,yaw
video_0001,6344,1.51278336,0.0,-0.03,0.84,0.315,0.22,-0.03,0.06,149.53,43.673801667,-79.4147095,0.3085,6.227,3.18
video_0001,6345,1.51278336,0.0,-0.02,0.84,0.32,0.0,0.69,0.31,149.53,43.673801667,-79.4147095,0.309,6.226,3.18
video_0001,6346,1.4966899200000001,0.0,-0.02,0.84,0.32,0.0,0.69,0.31,147.17,43.6738005,-79.4147085,0.309,6.226,3.18
video_0001,6347,1.4966899200000001,0.0,-0.02,0.84,0.32,0.0,0.69,0.31,147.17,43.6738005,-79.4147085,0.309,6.226,3.18
video_0001,6348,1.4966899200000001,0.0,-0.07,0.84,0.31,0.5,-0.38,-0.31,147.17,43.6738005,-79.4147085,0.309,6.226,3.18
video_0001,6349,1.14263424,0.0,-0.07,0.84,0.31,0.5,-0.38,-0.31,137.77,43.673799833,-79.414707667,0.309,6.226,3.18
video_0001,6350,1.14263424,0.0,-0.07,0.84,0.31,0.5,-0.38,-0.31,137.77,43.673799833,-79.414707667,0.309,6.226,3.18
video_0001,6351,1.14263424,0.0,-0.05,0.84,0.32,0.19,-1.0,-0.5,137.77,43.673799833,-79.414707667,0.31,6.226,3.18
video_0001,6352,1.2874752000000003,0.0,-0.05,0.84,0.32,0.19,-1.0,-0.5,141.71,43.673800167,-79.414704833,0.31,6.226,3.18
video_0001,6353,1.2874752000000003,0.0,-0.05,0.84,0.32,0.19,-1.0,-0.5,141.71,43.673800167,-79.414704833,0.31,6.226,3.18
video_0001,6354,1.2874752000000003,0.0,-0.01,0.83,0.32,-0.12,-0.12,-0.19,141.71,43.673800167,-79.414704833,0.31,6.226,3.18
video_0001,6355,0.37014912000000005,0.0,-0.01,0.83,0.32,-0.12,-0.12,-0.19,141.71,43.673800333,-79.414702833,0.31,6.226,3.18
video_0001,6356,0.37014912000000005,0.0,-0.01,0.83,0.32,-0.12,-0.12,-0.19,141.71,43.673800333,-79.414702833,0.31,6.226,3.18
video_0001,6357,0.37014912000000005,0.0,-0.03,0.83,0.3,0.62,-0.12,0.0,141.71,43.673800333,-79.414702833,0.31,6.226,3.18
video_0001,6358,1.35184896,0.0,-0.03,0.83,0.3,0.62,-0.12,0.0,152.66,43.673799833,-79.414701,0.31,6.226,3.18
video_0001,6359,1.35184896,0.0,-0.03,0.83,0.3,0.62,-0.12,0.0,152.66,43.673799833,-79.414701,0.31,6.226,3.18
video_0001,6360,1.35184896,0.0,-0.08,0.83,0.32,-0.62,-0.81,-0.5,152.66,43.673799833,-79.414701,0.311,6.225,3.18
video_0001,6361,1.35184896,0.0,-0.08,0.83,0.32,-0.62,-0.81,-0.5,152.66,43.673799833,-79.414701,0.311,6.225,3.18
video_0001,6362,1.15872768,0.0,-0.08,0.83,0.32,-0.62,-0.81,-0.5,161.68,43.6737995,-79.414700667,0.311,6.225,3.18
video_0001,6363,1.15872768,0.0,0.01,0.83,0.3,0.62,1.44,0.56,161.68,43.6737995,-79.414700667,0.311,6.226,3.17
video_0001,6364,1.15872768,0.0,0.01,0.83,0.3,0.62,1.44,0.56,161.68,43.6737995,-79.414700667,0.311,6.226,3.17
video_0001,6365,0.8368588800000001,0.0,0.01,0.83,0.3,0.62,1.44,0.56,161.68,43.6737995,-79.4147005,0.311,6.226,3.17
video_0001,6366,0.8368588800000001,0.0,-0.05,0.84,0.34,-0.31,-0.62,-0.5,161.68,43.6737995,-79.4147005,0.311,6.225,3.17
video_0001,6367,0.8368588800000001,0.0,-0.05,0.84,0.34,-0.31,-0.62,-0.5,161.68,43.6737995,-79.4147005,0.311,6.225,3.17
video_0001,6368,1.03802688,0.0,-0.03,0.835,0.325,0.095,0.315,-0.03,165.24,43.6737991665,-79.41469975,0.311,6.225,3.17
video_0001,6369,1.23919488,0.0,-0.01,0.83,0.31,0.5,1.25,0.44,168.8,43.673798833,-79.414699,0.311,6.225,3.17
video_0001,6370,1.23919488,0.0,-0.01,0.83,0.31,0.5,1.25,0.44,168.8,43.673798833,-79.414699,0.311,6.225,3.17
video_0001,6371,1.3035686400000002,0.0,-0.01,0.83,0.31,0.5,1.25,0.44,183.35,43.673798333,-79.414699167,0.311,6.225,3.17
video_0001,6372,1.3035686400000002,0.0,0.01,0.83,0.31,0.25,1.25,0.38,183.35,43.673798333,-79.414699167,0.312,6.225,3.17
video_0001,6373,1.3035686400000002,0.0,0.01,0.83,0.31,0.25,1.25,0.38,183.35,43.673798333,-79.414699167,0.312,6.225,3.17
video_0001,6374,2.07605376,0.0,0.01,0.83,0.31,0.25,1.25,0.38,180.35,43.673797167,-79.414699333,0.312,6.225,3.17
video_0001,6375,2.07605376,0.0,-0.05,0.84,0.29,0.5,-0.81,-0.25,180.35,43.673797167,-79.414699333,0.312,6.225,3.17
video_0001,6376,2.07605376,0.0,-0.05,0.84,0.29,0.5,-0.81,-0.25,180.35,43.673797167,-79.414699333,0.312,6.225,3.17
video_0001,6377,1.7059046400000002,0.0,-0.06,0.845,0.31,-0.06,-0.75,-0.405,179.243445501097,43.6737970127599,-79.4146990833887,0.312,6.225,3.17
video_0001,6378,1.33575552,0.0,-0.07,0.85,0.33,-0.62,-0.69,-0.56,176.27,43.673796667,-79.414698667,0.312,6.225,3.17
video_0001,6379,1.4805964800000002,0.0,-0.07,0.85,0.33,-0.62,-0.69,-0.56,165.15,43.673796,-79.414698333,0.312,6.225,3.17
video_0001,6380,1.4805964800000002,0.0,-0.07,0.85,0.33,-0.62,-0.69,-0.56,165.15,43.673796,-79.414698333,0.312,6.225,3.17
video_0001,6381,1.4805964800000002,0.0,0.0,0.83,0.29,0.88,1.25,0.75,165.15,43.673796,-79.414698333,0.313,6.225,3.17
video_0001,6382,1.4805964800000002,0.0,0.0,0.83,0.29,0.88,1.25,0.75,165.15,43.673796,-79.414698333,0.313,6.225,3.17
video_0001,6383,0.5632704,0.0,0.0,0.83,0.29,0.88,1.25,0.75,165.15,43.673794667,-79.414699667,0.313,6.225,3.17
video_0001,6384,0.5632704,0.0,-0.04,0.85,0.32,-0.38,-0.81,-0.19,165.15,43.673794667,-79.414699667,0.313,6.225,3.17
video_0001,6385,1.3840358400000001,0.0,-0.04,0.85,0.32,-0.38,-0.81,-0.19,167.77,43.673793667,-79.414699667,0.313,6.225,3.17
video_0001,6386,1.3840358400000001,0.0,-0.04,0.85,0.32,-0.38,-0.81,-0.19,167.77,43.673793667,-79.414699667,0.313,6.225,3.17
video_0001,6387,1.3840358400000001,0.0,-0.04,0.85,0.32,-0.38,-0.81,-0.19,167.77,43.673793667,-79.414699667,0.313,6.225,3.17
video_0001,6388,1.4966899200000001,0.0,-0.03,0.83,0.32,0.19,0.38,-0.06,152.94,43.6737925,-79.414699167,0.314,6.224,3.17
video_0001,6389,1.4966899200000001,0.0,-0.03,0.83,0.32,0.19,0.38,-0.06,152.94,43.6737925,-79.414699167,0.314,6.224,3.17
video_0001,6390,1.4966899200000001,0.0,-0.03,0.83,0.32,0.19,0.38,-0.06,152.94,43.6737925,-79.414699167,0.314,6.224,3.17
video_0001,6391,1.4966899200000001,0.0,-0.02,0.82,0.33,0.12,0.5,0.12,152.94,43.6737925,-79.414699167,0.314,6.224,3.17
video_0001,6392,1.1667744,0.0,-0.02,0.82,0.33,0.12,0.5,0.12,152.94,43.6737924582389,-79.414699167,0.314,6.224,3.17
video_0001,6393,0.8368588800000001,0.0,-0.02,0.82,0.33,0.12,0.5,0.12,152.94,43.673792333,-79.414699167,0.314,6.224,3.17
video_0001,6394,1.2552883200000002,0.0,-0.02,0.84,0.34,0.12,-0.12,0.0,161.55,43.6737915,-79.414699333,0.315,6.224,3.17
video_0001,6395,1.2552883200000002,0.0,-0.02,0.84,0.34,0.12,-0.12,0.0,161.55,43.6737915,-79.414699333,0.315,6.224,3.17
video_0001,6396,1.2552883200000002,0.0,-0.02,0.84,0.34,0.12,-0.12,0.0,161.55,43.6737915,-79.414699333,0.315,6.224,3.17
video_0001,6397,1.19091456,0.0,-0.03,0.83,0.35,0.06,0.06,0.31,166.18,43.673791167,-79.4146995,0.316,6.224,3.17
video_0001,6398,1.19091456,0.0,-0.025,0.82,0.36,0.28,0.06,0.06,166.18,43.673791167,-79.4146995,0.316673076923077,6.224,3.17
video_0001,6399,1.19091456,0.0,-0.02,0.81,0.37,0.5,0.06,-0.19,166.18,43.673791167,-79.4146995,0.317,6.224,3.17
video_0001,6400,1.46450304,0.0,-0.02,0.81,0.37,0.5,0.06,-0.19,153.19,43.673790667,-79.414699167,0.317,6.224,3.17
video_0001,6401,1.46450304,0.0,-0.025,0.815,0.39,0.56,-0.095,-0.155,153.19,43.673790667,-79.414699167,0.3185,6.224,3.17
video_0001,6402,1.46450304,0.0,-0.03,0.82,0.41,0.62,-0.25,-0.12,153.19,43.673790667,-79.414699167,0.32,6.224,3.17
video_0001,6403,1.51278336,0.0,-0.03,0.82,0.41,0.62,-0.25,-0.12,149.68,43.673789833,-79.414698667,0.32,6.224,3.17
video_0001,6404,1.51278336,0.0,-0.03,0.81,0.43,0.655,-0.065,-0.09,149.68,43.673789833,-79.414698667,0.3205,6.224,3.17
video_0001,6405,1.51278336,0.0,-0.03,0.8,0.45,0.69,0.12,-0.06,149.68,43.673789833,-79.414698667,0.321,6.224,3.17
video_0001,6406,2.4462028800000004,0.0,-0.03,0.8,0.45,0.69,0.12,-0.06,170.61,43.673788167,-79.414698167,0.321,6.224,3.17
video_0001,6407,2.4462028800000004,0.0,-0.025,0.785,0.465,0.845,0.185,-0.03,170.61,43.673788167,-79.414698167,0.322,6.224,3.17
video_0001,6408,2.4462028800000004,0.0,-0.02,0.77,0.48,1.0,0.25,0.0,170.61,43.673788167,-79.414698167,0.323,6.224,3.17
video_0001,6409,3.5083699200000007,0.0,-0.02,0.77,0.48,1.0,0.25,0.0,161.08,43.673787,-79.4146975,0.323,6.224,3.17
video_0001,6410,3.5083699200000007,0.0,-0.02,0.785,0.485,0.845,0.22,0.0,161.08,43.673787,-79.4146975,0.324,6.224,3.17
video_0001,6411,3.5083699200000007,0.0,-0.02,0.8,0.49,0.69,0.19,0.0,161.08,43.673787,-79.4146975,0.325,6.224,3.17
video_0001,6412,2.26917504,1.99558656,-0.02,0.8,0.49,0.69,0.19,0.0,161.74,43.673786667,-79.414697167,0.325,6.224,3.17
video_0001,6413,2.26917504,1.99558656,-0.03,0.8,0.485,0.345,-0.25,-0.22,161.74,43.673786667,-79.414697167,0.326,6.224,3.17
video_0001,6414,2.26917504,1.99558656,-0.04,0.8,0.48,0.0,-0.69,-0.44,161.74,43.673786667,-79.414697167,0.327,6.224,3.17
video_0001,6415,3.08994048,1.99558656,-0.04,0.8,0.48,0.0,-0.69,-0.44,160.54,43.6737855,-79.414696833,0.327,6.224,3.17
video_0001,6416,3.08994048,1.99558656,-0.025,0.79,0.47,0.155,-0.155,-0.125,160.54,43.6737855,-79.414696833,0.3275,6.224,3.17
video_0001,6417,3.08994048,1.99558656,-0.01,0.78,0.46,0.31,0.38,0.19,160.54,43.6737855,-79.414696833,0.328,6.224,3.17
video_0001,6418,2.816352,1.99558656,-0.01,0.78,0.46,0.31,0.38,0.19,141.63,43.6737855,-79.414695,0.328,6.224,3.17
video_0001,6419,2.816352,1.99558656,-0.01,0.78,0.465,0.685,0.13,0.19,141.63,43.6737855,-79.414695,0.3285,6.224,3.17
video_0001,6420,2.816352,1.99558656,-0.01,0.78,0.47,1.06,-0.12,0.19,141.63,43.6737855,-79.414695,0.329,6.224,3.17
video_0001,6421,2.7358848,1.99558656,-0.01,0.78,0.47,1.06,-0.12,0.19,139.05,43.673785,-79.414694667,0.329,6.224,3.17
video_0001,6422,2.7358848,4.007266560000001,-0.01,0.78,0.47,1.06,-0.12,0.19,139.05,43.673785,-79.414694667,0.329,6.224,3.17
video_0001,6423,2.7358848,4.007266560000001,-0.02,0.77,0.43,1.0,-0.5,0.25,139.05,43.673785,-79.414694667,0.331,6.224,3.17
video_0001,6424,3.63711744,4.007266560000001,-0.02,0.77,0.43,1.0,-0.5,0.25,149.37,43.673782833,-79.414693667,0.331,6.224,3.17
video_0001,6425,3.63711744,4.007266560000001,-0.035,0.785,0.405,0.53,-0.5,0.095,149.37,43.673782833,-79.414693667,0.3315,6.2245,3.17
video_0001,6426,3.63711744,4.007266560000001,-0.05,0.8,0.38,0.06,-0.5,-0.06,149.37,43.673782833,-79.414693667,0.332,6.225,3.17
video_0001,6427,4.52225664,6.00285312,-0.05,0.8,0.38,0.06,-0.5,-0.06,149.21,43.6737815,-79.4146925,0.332,6.225,3.17
video_0001,6428,4.52225664,6.00285312,-0.05,0.8,0.38,0.06,-0.5,-0.06,149.21,43.6737815,-79.4146925,0.332,6.225,3.17
video_0001,6429,4.52225664,6.00285312,-0.01,0.82,0.33,0.88,0.0,0.25,149.21,43.6737815,-79.4146925,0.332,6.225,3.17
video_0001,6430,5.84191872,6.00285312,-0.01,0.82,0.33,0.88,0.0,0.25,149.8,43.673779333,-79.414690667,0.332,6.225,3.17
video_0001,6431,5.84191872,6.00285312,-0.01,0.82,0.33,0.88,0.0,0.25,149.8,43.673779333,-79.414690667,0.332,6.225,3.17
video_0001,6432,5.84191872,6.00285312,-0.01,0.83,0.34,1.06,0.0,0.06,149.8,43.673779333,-79.414690667,0.332,6.225,3.17
video_0001,6433,5.18208768,6.00285312,-0.01,0.83,0.34,1.06,0.0,0.06,150.58,43.673778,-79.4146895,0.332,6.225,3.17
video_0001,6434,5.18208768,6.00285312,-0.01,0.83,0.32,0.655,0.06,0.185,150.58,43.673778,-79.4146895,0.332,6.225,3.17
video_0001,6435,5.18208768,6.00285312,-0.01,0.83,0.3,0.25,0.12,0.31,150.58,43.673778,-79.4146895,0.332,6.225,3.17
video_0001,6436,6.2764416,6.00285312,-0.01,0.83,0.3,0.25,0.12,0.31,157.76,43.673775667,-79.414688333,0.332,6.225,3.17
video_0001,6437,6.2764416,6.00285312,-0.025,0.825,0.29,0.53,0.06,0.25,157.76,43.673775667,-79.414688333,0.332,6.225,3.17
video_0001,6438,6.2764416,6.00285312,-0.04,0.82,0.28,0.81,0.0,0.19,157.76,43.673775667,-79.414688333,0.332,6.225,3.17
video_0001,6439,5.5361433600000005,6.00285312,-0.04,0.82,0.28,0.81,0.0,0.19,158.75,43.6737745,-79.4146875,0.332,6.225,3.17
video_0001,6440,5.5361433600000005,6.00285312,-0.04,0.82,0.28,0.81,0.0,0.19,158.75,43.6737745,-79.4146875,0.332,6.225,3.17
video_0001,6441,5.5361433600000005,6.00285312,-0.04,0.84,0.26,0.31,-0.31,0.0,158.75,43.6737745,-79.4146875,0.332,6.225,3.17
video_0001,6442,5.60051712,6.00285312,-0.04,0.84,0.26,0.31,-0.31,0.0,155.37,43.6737735,-79.414686667,0.332,6.225,3.17
video_0001,6443,5.60051712,6.00285312,-0.035,0.87,0.25,-0.25,-0.215,-0.095,155.37,43.6737735,-79.414686667,0.3315,6.225,3.17
video_0001,6444,5.60051712,6.00285312,-0.03,0.9,0.24,-0.81,-0.12,-0.19,155.37,43.6737735,-79.414686667,0.331,6.225,3.17
video_0001,6445,5.520049920000001,6.00285312,-0.03,0.9,0.24,-0.81,-0.12,-0.19,157.76,43.673772833,-79.414687333,0.331,6.225,3.17
video_0001,6446,5.520049920000001,6.00285312,-0.025,0.885,0.235,-0.375,-0.03,0.03,157.76,43.673772833,-79.414687333,0.33,6.225,3.17
video_0001,6447,5.520049920000001,6.00285312,-0.02,0.87,0.23,0.06,0.06,0.25,157.76,43.673772833,-79.414687333,0.329,6.225,3.17
video_0001,6448,4.47397632,4.007266560000001,-0.02,0.87,0.23,0.06,0.06,0.25,156.06,43.673772333,-79.414686833,0.329,6.225,3.17
video_0001,6449,4.47397632,4.007266560000001,-0.02,0.87,0.23,0.06,0.06,0.25,156.06,43.673772333,-79.414686833,0.329,6.225,3.17
video_0001,6450,4.47397632,4.007266560000001,-0.03,0.9,0.18,0.62,-0.62,-0.25,156.06,43.673772333,-79.414686833,0.328,6.226,3.17
video_0001,6451,3.92679936,4.007266560000001,-0.03,0.9,0.18,0.62,-0.62,-0.25,154.45,43.6737715,-79.414686,0.328,6.226,3.17
video_0001,6452,3.92679936,4.007266560000001,-0.03,0.9,0.18,0.62,-0.62,-0.25,154.45,43.6737715,-79.414686,0.328,6.226,3.17
video_0001,6453,3.92679936,4.007266560000001,-0.02,0.86,0.23,-0.56,0.12,0.06,154.45,43.6737715,-79.414686,0.328,6.226,3.17
video_0001,6454,3.7497715200000004,4.007266560000001,-0.02,0.86,0.23,-0.56,0.12,0.06,158.71,43.673770167,-79.414685833,0.328,6.226,3.17
video_0001,6455,3.7497715200000004,4.007266560000001,-0.03,0.87,0.215,-0.435,-0.035,-0.065,158.71,43.673770167,-79.414685833,0.3275,6.2255,3.17
video_0001,6456,3.7497715200000004,4.007266560000001,-0.04,0.88,0.2,-0.31,-0.19,-0.19,158.71,43.673770167,-79.414685833,0.327,6.225,3.17
video_0001,6457,3.7497715200000004,4.007266560000001,-0.04,0.88,0.2,-0.31,-0.19,-0.19,158.71,43.673770167,-79.414685833,0.327,6.225,3.17
video_0001,6458,3.79805184,4.007266560000001,-0.04,0.88,0.2,-0.31,-0.19,-0.19,159.27,43.6737695,-79.414685667,0.327,6.225,3.17
video_0001,6459,3.79805184,4.007266560000001,-0.02,0.89,0.19,0.19,0.25,0.19,159.27,43.6737695,-79.414685667,0.326,6.225,3.17
video_0001,6460,3.79805184,4.007266560000001,-0.02,0.89,0.19,0.19,0.25,0.19,159.27,43.6737695,-79.414685667,0.326,6.225,3.17
video_0001,6461,3.975079680000001,4.007266560000001,-0.02,0.89,0.19,0.19,0.25,0.19,162.09,43.673768,-79.414685,0.326,6.225,3.17
video_0001,6462,3.975079680000001,4.007266560000001,-0.02,0.89,0.2,-0.69,0.38,0.06,162.09,43.673768,-79.414685,0.326,6.225,3.17
video_0001,6463,3.975079680000001,4.007266560000001,-0.02,0.89,0.2,-0.69,0.38,0.06,162.09,43.673768,-79.414685,0.326,6.225,3.17
video_0001,6464,3.8221920000000003,4.007266560000001,-0.015,0.88,0.18,-0.095,0.065,0.0,163.445,43.6737674165,-79.414685,0.3255,6.225,3.175
video_0001,6465,3.6693043199999997,4.007266560000001,-0.01,0.87,0.16,0.5,-0.25,-0.06,164.8,43.673766833,-79.414685,0.325,6.225,3.18
video_0001,6466,3.6693043199999997,1.99558656,-0.01,0.87,0.16,0.5,-0.25,-0.06,164.8,43.673766833,-79.414685,0.325,6.225,3.18
video_0001,6467,3.07384704,1.99558656,-0.01,0.87,0.16,0.5,-0.25,-0.06,165.11,43.673765333,-79.414683833,0.325,6.225,3.18
video_0001,6468,3.07384704,1.99558656,0.0,0.87,0.17,0.44,0.94,0.5,165.11,43.673765333,-79.414683833,0.324,6.225,3.17
video_0001,6469,3.07384704,0.0,0.0,0.87,0.17,0.44,0.94,0.5,165.11,43.673765333,-79.414683833,0.324,6.225,3.17
video_0001,6470,2.68760448,0.0,0.0,0.87,0.17,0.44,0.94,0.5,163.53,43.6737645,-79.4146835,0.324,6.225,3.17
video_0001,6471,2.68760448,0.0,-0.03,0.9,0.18,0.31,0.0,0.0,163.53,43.6737645,-79.4146835,0.323,6.225,3.17
video_0001,6472,2.68760448,0.0,-0.03,0.9,0.18,0.31,0.0,0.0,163.53,43.6737645,-79.4146835,0.323,6.225,3.17
video_0001,6473,2.4944832000000003,0.0,-0.03,0.9,0.18,0.31,0.0,0.0,164.44,43.673763833,-79.4146835,0.323,6.225,3.17
video_0001,6474,2.4944832000000003,0.0,-0.03,0.86,0.18,0.0,0.0,-0.31,164.44,43.673763833,-79.4146835,0.323,6.225,3.18
video_0001,6475,1.8507456,0.0,-0.03,0.86,0.18,0.0,0.0,-0.31,171.41,43.673763333,-79.414684167,0.323,6.225,3.18
video_0001,6476,1.8507456,0.0,-0.03,0.86,0.18,0.0,0.0,-0.31,171.41,43.673763333,-79.414684167,0.323,6.225,3.18
video_0001,6477,1.8507456,0.0,-0.03,0.85,0.2,-0.62,-0.62,-0.56,171.41,43.673763333,-79.414684167,0.322,6.225,3.18
video_0001,6478,1.14263424,0.0,-0.03,0.85,0.2,-0.62,-0.62,-0.56,168.85,43.673762833,-79.414683667,0.322,6.225,3.18
video_0001,6479,1.14263424,0.0,-0.03,0.85,0.2,-0.62,-0.62,-0.56,168.85,43.673762833,-79.414683667,0.322,6.225,3.18
video_0001,6480,1.14263424,0.0,0.01,0.86,0.2,0.25,1.12,0.19,168.85,43.673762833,-79.414683667,0.322,6.225,3.18
video_0001,6481,1.14263424,0.0,0.01,0.86,0.2,0.25,1.12,0.19,168.85,43.673762833,-79.414683667,0.322,6.225,3.18
video_0001,6482,0.77248512,0.0,0.01,0.86,0.2,0.25,1.12,0.19,168.85,43.6737625,-79.414683833,0.322,6.225,3.18
video_0001,6483,0.77248512,0.0,-0.07,0.84,0.26,0.75,-0.81,-0.62,168.85,43.6737625,-79.414683833,0.322,6.225,3.18
video_0001,6484,0.22530816000000004,0.0,-0.07,0.84,0.26,0.75,-0.81,-0.62,168.85,43.673763,-79.414684,0.322,6.225,3.18
video_0001,6485,0.22530816000000004,0.0,-0.04,0.835,0.29,0.315,-0.215,-0.34,168.85,43.673763,-79.414684,0.322,6.2245,3.18
video_0001,6486,0.22530816000000004,0.0,-0.01,0.83,0.32,-0.12,0.38,-0.06,168.85,43.673763,-79.414684,0.322,6.224,3.18
video_0001,6487,0.12874752,0.0,-0.01,0.83,0.32,-0.12,0.38,-0.06,168.85,43.673763333,-79.414683833,0.322,6.224,3.18
video_0001,6488,0.12874752,0.0,-0.01,0.83,0.32,-0.12,0.38,-0.06,168.85,43.673763333,-79.414683833,0.322,6.224,3.18
video_0001,6489,0.12874752,0.0,-0.04,0.81,0.35,0.0,0.81,0.0,168.85,43.673763333,-79.414683833,0.322,6.224,3.18
video_0001,6490,0.16093440000000003,0.0,-0.04,0.81,0.35,0.0,0.81,0.0,168.85,43.673763667,-79.414683833,0.322,6.224,3.18
video_0001,6491,0.16093440000000003,0.0,-0.04,0.81,0.35,0.0,0.81,0.0,168.85,43.673763667,-79.414683833,0.322,6.224,3.18
video_0001,6492,0.16093440000000003,0.0,-0.04,0.81,0.35,0.0,0.81,0.0,168.85,43.673763667,-79.414683833,0.322,6.224,3.18
video_0001,6493,0.16093440000000003,0.0,-0.04,0.83,0.34,0.75,-0.81,-0.44,168.85,43.673763667,-79.414683833,0.323,6.223,3.17
video_0001,6494,0.22530816000000004,0.0,-0.04,0.83,0.34,0.75,-0.81,-0.44,168.85,43.6737637143778,-79.4146837886646,0.323,6.223,3.17
video_0001,6495,0.28968192,0.0,-0.04,0.83,0.34,0.75,-0.81,-0.44,168.85,43.673763833,-79.414683667,0.323,6.223,3.17
video_0001,6496,0.22530816000000004,0.0,-0.01,0.84,0.32,0.06,0.06,0.0,168.85,43.673764167,-79.414683167,0.324,6.223,3.17
video_0001,6497,0.22530816000000004,0.0,-0.01,0.84,0.32,0.06,0.06,0.0,168.85,43.673764167,-79.414683167,0.324,6.223,3.17
video_0001,6498,0.22530816000000004,0.0,-0.01,0.84,0.32,0.06,0.06,0.0,168.85,43.673764167,-79.414683167,0.324,6.223,3.17
video_0001,6499,0.46670976,0.0,-0.07,0.84,0.3,0.44,-0.69,-0.25,168.85,43.673764167,-79.414683167,0.324,6.223,3.17
video_0001,6500,0.46670976,0.0,-0.03,0.83,0.32,0.125,0.155,-0.03,168.85,43.673764167,-79.414683167,0.3245,6.2235,3.17
video_0001,6501,0.46670976,0.0,0.01,0.82,0.34,-0.19,1.0,0.19,168.85,43.673764167,-79.414683167,0.325,6.224,3.17
video_0001,6502,0.08046720000000002,0.0,0.01,0.82,0.34,-0.19,1.0,0.19,168.85,43.6737645,-79.414682667,0.325,6.224,3.17
video_0001,6503,0.08046720000000002,0.0,0.01,0.82,0.34,-0.19,1.0,0.19,168.85,43.6737645,-79.414682667,0.325,6.224,3.17
video_0001,6504,0.08046720000000002,0.0,0.01,0.82,0.34,-0.19,1.0,0.19,168.85,43.6737645,-79.414682667,0.325,6.224,3.17
video_0001,6505,0.03218688,0.0,-0.01,0.82,0.32,0.62,-0.56,-0.5,168.85,43.673764833,-79.414681833,0.325,6.223,3.17
video_0001,6506,0.03218688,0.0,-0.01,0.82,0.32,0.62,-0.56,-0.5,168.85,43.673764833,-79.414681833,0.325,6.223,3.17
video_0001,6507,0.03218688,0.0,-0.01,0.82,0.32,0.62,-0.56,-0.5,168.85,43.673764833,-79.414681833,0.325,6.223,3.17
video_0001,6508,0.402336,0.0,-0.06,0.83,0.31,-0.38,-0.12,-0.31,168.85,43.673765167,-79.414681333,0.325,6.224,3.17
video_0001,6509,0.402336,0.0,-0.06,0.83,0.31,-0.38,-0.12,-0.31,168.85,43.673765167,-79.414681333,0.325,6.224,3.17
video_0001,6510,0.402336,0.0,-0.06,0.83,0.31,-0.38,-0.12,-0.31,168.85,43.673765167,-79.414681333,0.325,6.224,3.17
video_0001,6511,0.41842944000000004,0.0,0.0,0.82,0.33,0.56,1.25,0.38,168.85,43.673765,-79.414680667,0.325,6.223,3.17
video_0001,6512,0.41842944000000004,0.0,0.0,0.825,0.32,0.685,0.875,0.22,168.85,43.673765,-79.414680667,0.325,6.223,3.17
video_0001,6513,0.41842944000000004,0.0,0.0,0.83,0.31,0.81,0.5,0.06,168.85,43.673765,-79.414680667,0.325,6.223,3.17
video_0001,6514,0.19312128,0.0,0.0,0.83,0.31,0.81,0.5,0.06,168.85,43.6737655,-79.414680167,0.325,6.223,3.17
video_0001,6515,0.19312128,0.0,-0.015,0.835,0.32,0.125,-0.25,-0.28,168.85,43.6737655,-79.414680167,0.3255,6.2235,3.17
video_0001,6516,0.19312128,0.0,-0.03,0.84,0.33,-0.56,-1.0,-0.62,168.85,43.6737655,-79.414680167,0.326,6.224,3.17
video_0001,6517,0.402336,0.0,-0.03,0.84,0.33,-0.56,-1.0,-0.62,168.85,43.673765833,-79.414679833,0.326,6.224,3.17
video_0001,6518,0.402336,0.0,-0.02,0.835,0.33,-0.28,-0.22,-0.31,168.85,43.673765833,-79.414679833,0.326,6.224,3.17
video_0001,6519,0.402336,0.0,-0.01,0.83,0.33,0.0,0.56,0.0,168.85,43.673765833,-79.414679833,0.326,6.224,3.17
video_0001,6520,0.22530816000000004,0.0,-0.01,0.83,0.33,0.0,0.56,0.0,168.85,43.673766167,-79.4146795,0.326,6.224,3.17
video_0001,6521,0.22530816000000004,0.0,-0.005,0.825,0.32,0.25,0.53,0.19,168.85,43.673766167,-79.4146795,0.326,6.2245,3.17
video_0001,6522,0.22530816000000004,0.0,0.0,0.82,0.31,0.5,0.5,0.38,168.85,43.673766167,-79.4146795,0.326,6.225,3.17
video_0001,6523,0.04828032,0.0,0.0,0.82,0.31,0.5,0.5,0.38,168.85,43.6737665,-79.414678833,0.326,6.225,3.17
video_0001,6524,0.04828032,0.0,-0.02,0.83,0.325,-0.06,-0.06,-0.12,168.85,43.6737665,-79.414678833,0.326,6.225,3.17
video_0001,6525,0.04828032,0.0,-0.04,0.84,0.34,-0.62,-0.62,-0.62,168.85,43.6737665,-79.414678833,0.326,6.225,3.17
video_0001,6526,0.22530816000000004,0.0,-0.04,0.84,0.34,-0.62,-0.62,-0.62,168.85,43.673766833,-79.414678667,0.326,6.225,3.17
video_0001,6527,0.22530816000000004,0.0,-0.03,0.835,0.34,-0.185,0.315,-0.12,168.85,43.673766833,-79.414678667,0.326,6.2245,3.17
video_0001,6528,0.22530816000000004,0.0,-0.02,0.83,0.34,0.25,1.25,0.38,168.85,43.673766833,-79.414678667,0.326,6.224,3.17
